SubjectIdentifierNumber,StudyProtocolName,AnimalInjuryGroupAssignTyp,InjModelTyp,InjModelDevManufName,PendulumHeight,PressurePulseLength,AnimalSpeciesTyp,AnimalSexTyp,AnimalStrainGeneModTyp,AnimalAgeVal,MWMTestDaysNum,MWMTrialPerDayNum,MWMLatencyVal,PlatformFound
960,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,2,26.9,1
960,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,3,8.2,1
960,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,1,120,0
960,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,4,24,1
960,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,2,76.7,1
960,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,3,9.7,1
961,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,1,120,0
961,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,4,120,0
961,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,2,120,0
961,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,3,120,0
961,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,1,22,1
961,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,4,3.8,1
961,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,2,120,0
961,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,3,6.9,1
961,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,1,49.4,1
961,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,4,32.7,1
961,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,2,10.3,1
961,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,3,10,1
964,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,1,120,0
964,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,4,26.5,1
964,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,2,89.2,1
964,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,3,4.8,1
964,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,1,44.1,1
964,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,4,3.5,1
964,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,2,5.9,1
964,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,3,8.7,1
964,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,1,74.9,1
964,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,4,4.6,1
964,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,2,11.2,1
964,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,3,14.8,1
970,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,1,120,0
970,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,4,24.8,1
970,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,2,120,0
970,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,3,120,0
970,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,1,120,0
970,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,4,10.1,1
970,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,2,120,0
970,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,3,8.6,1
970,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,1,52.1,1
970,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,4,3.6,1
970,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,2,32.7,1
970,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,3,13.5,1
978,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,1,120,0
978,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,4,68.6,1
978,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,2,120,0
978,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,3,90.4,1
978,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,1,62.5,1
978,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,4,18.6,1
978,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,2,24.7,1
978,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,3,5.2,1
978,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,1,120,0
978,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,4,3.3,1
978,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,2,120,0
978,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,3,24.7,1
979,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,1,120,0
979,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,4,120,0
979,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,2,41.1,1
979,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,3,120,0
979,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,1,120,0
979,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,4,120,0
979,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,2,120,0
979,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,3,60.4,1
979,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,1,120,0
979,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,4,18.5,1
979,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,2,120,0
979,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,3,12.9,1
982,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,1,120,0
982,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,4,13.2,1
982,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,2,120,0
982,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,3,55.5,1
982,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,1,41.1,1
982,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,4,79.9,1
982,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,2,18.3,1
982,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,3,16,1
982,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,1,15.7,1
982,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,4,25.4,1
982,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,2,4.5,1
982,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,3,11.2,1
983,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,1,120,0
983,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,4,102.5,1
983,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,2,120,0
983,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,3,67.3,1
983,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,1,120,0
983,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,4,23.2,1
983,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,2,120,0
983,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,3,51.4,1
983,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,1,39.3,1
983,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,4,9.2,1
983,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,2,3.3,1
983,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,3,17.8,1
986,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,1,120,0
986,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,4,64.4,1
986,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,2,120,0
986,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,3,120,0
986,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,1,8.4,1
986,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,4,22.5,1
986,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,2,26.7,1
986,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,3,8.3,1
986,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,1,8,1
986,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,4,3.7,1
986,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,2,0.6,1
